"full_address","longitude","latitude"
"40 Thomas Street, East Devonport, Tas 7310",146.3742731,-41.1793
"40 Thrall Street, Innaloo, WA 6018",115.7944757,-31.898284
"40 Virginia Road, Hamlyn Terrace, NSW 2259",151.4596159,-33.2474797
"40 Viridian Circuit, Birtinya, Qld 4575",153.1135207,-26.7533387
"40 Vista Drive, Melton, Vic 3337",144.5757663,-37.6823804
"40 Wagtail Drive, Deception Bay, Qld 4508",153.009768,-27.1825147
"40 Walch Avenue, Moonah, Tas 7009",147.2882543,-42.8505149
"40 Waratah Street, Longwarry, Vic 3816",145.7616864,-38.1110556
"40 Wattle Avenue, Werribee, Vic 3030",144.6739297,-37.9018197
"40 Wattle Street, Logan Central, Qld 4114",153.1017653,-27.6514441
"40 Wattlewoods Place, Carrum Downs, Vic 3201",145.1830131,-38.0972706
"40 Westcott Avenue, Campwin Beach, Qld 4737",149.3151497,-21.3744617
"40 Wilburville Road, Arthurs Lake, Tas 7030",146.9016404,-42.0369218
"40 Wittenoom Street, Collie, WA 6225",116.1602107,-33.3623122
"40 Worlley Road, Hoddles Creek, Vic 3139",145.5727679,-37.8225231
"40 Yorkshire Close, Batesford, Vic 3213",144.2606981,-38.0907012
"40/1 Anthony Rolfe Avenue, Gungahlin, ACT 2912",149.1299195,-35.181994
"40/11-17 Philip Avenue, Broadbeach, Qld 4218",153.4330472,-28.0314168
"40/11 Innovation Parkway, Birtinya, Qld 4575",153.122196,-26.7349981
"40/128 Mounts Bay Road, Perth, WA 6000",115.8470469,-31.9561591
"40/131 Harold Street, Highgate, WA 6003",115.8707439,-31.9383619
"40/15 Gardner Street, Como, WA 6152",115.8561043,-31.9902118
"40/16 David Miller Crescent, Casey, ACT 2913",149.0972698,-35.1709317
"40/18-30 Sir Leslie Thiess Drive, Townsville City, Qld 4810",146.8246194,-19.2550643
"40/20 Cronin Avenue, Main Beach, Qld 4217",153.4259309,-27.9809542
"40/28-32 Lords Avenue, Asquith, NSW 2077",151.1088501,-33.6855158
"40/3  Defries Avenue, Zetland, NSW 2017",151.2122932,-33.9069136
"40/38 Gladstone Avenue, Swan View, WA 6056",116.0437909,-31.8894897
"40/387 Macquarie St, Liverpool, NSW 2170",150.9196617,-33.9268865
"40/4-8 Charles Street, Adelaide, SA 5000",138.6036668,-34.9216849
"40/5 Burnie Street, Lyons, ACT 2606",149.0810828,-35.3404412
"40/568 New Street, Brighton, Vic 3186",144.9972217,-37.8846757
"40/6 Mari Street, Alexandra Headland, Qld 4572",153.1038702,-26.6672513
"400 Clyde Five Ways Road, Clyde, Vic 3978",145.326662,-38.1241089
"4003 Ponwar Road, Clyde North, Vic 3978",145.3287992,-38.1108098
"4003/3027 The Boulevarde, Carrara, Qld 4211",153.3739421,-28.015683
"4004/108 Albert Street, Brisbane City, Qld 4000",153.02671,-27.4714929
"401 Wooralla Drive, Mount Eliza, Vic 3930",145.097491,-38.2218991
"401/2 Joseph Road, Footscray, Vic 3011",144.9096597,-37.8003323
"401/2 The Piazza, Wentworth Point, NSW 2127",151.0736563,-33.8325705
"401/21-25 Urunga Parade, Miranda, NSW 2228",151.1046641,-34.0357562
"401/23 Frew Street, Adelaide, SA 5000",138.5987648,-34.9322069
"401/232-234 Rocky Point Road, Ramsgate, NSW 2217",151.1371081,-33.9817625
"401/233-235 Botany Road, Waterloo, NSW 2017",151.2026059,-33.903635
"401/253 Northbourne Avenue, Lyneham, ACT 2602",149.1320501,-35.2578029
"401/2a Henry Street, Windsor, Vic 3181",144.9840873,-37.8543363
"401/38 Glyde Street, Mosman Park, WA 6012",115.7593456,-32.0075746
"401/564 Princes Hwy, Rockdale, NSW 2216",151.1379985,-33.9542678
"401/7 Brighton Road, St Kilda, Vic 3182",144.9869336,-37.8684921
"401/7 Montrose Street, Hawthorn East, Vic 3123",145.0464559,-37.8233955
"401/8 Churchill Street, Kirra, Qld 4225",153.5300549,-28.1687797
"401/839 Dandenong Road, Malvern East, Vic 3145",145.0407001,-37.8748486
"401/92 Maroondah Highway, Ringwood, Vic 3134",145.2255323,-37.8167838
"401/98 Nicholson Street, Brunswick East, Vic 3057",144.9801797,-37.7693719
"401B/2 Mauna Loa Street, Larrakeyah, NT 0820",130.8342193,-12.4573578
"401D/55 Camberwell Road, Hawthorn East, Vic 3123",145.0506456,-37.8258715
"402 Cowlong Road, McLeans Ridges, NSW 2480",153.3950826,-28.7924054
"402 Lawrence Hargrave Drive, Scarborough, NSW 2515",150.9603652,-34.2703952
"402/1 Missenden Road, Camperdown, NSW 2050",151.1786323,-33.8866384
"402/10 Dods Street, Brunswick, Vic 3056",144.9623021,-37.7734018
"402/11 Compass Drive, Biggera Waters, Qld 4216",153.3831674,-27.927955
"402/112 A'Beckett Street, Melbourne, Vic 3000",144.960046,-37.809286
"402/114-118 Abbott Street, Cairns City, Qld 4870",145.7734472,-16.916917
"402/117 Prospect Road, Prospect, SA 5082",138.5941476,-34.8848587
"402/126 Mounts Bay Road, Perth, WA 6000",115.8471018,-31.9561886
"402/14-16 Anderson Street, West Melbourne, Vic 3003",144.9421047,-37.8056962
"402/14 Cecil Avenue, Cannington, WA 6107",115.9363365,-32.0168848
"402/14 Sixth St, Bowden, SA 5007",138.5802294,-34.9052479
"402/153 Parramatta Road, Homebush, NSW 2140",151.0801167,-33.8628212
"402/180 Alexandra Parade, Alexandra Headland, Qld 4572",153.1074733,-26.6704597
"402/2 Honeysuckle Drive, Newcastle, NSW 2300",151.7706797,-32.9257433
"402/356 Bell Street, Preston, Vic 3072",145.0008156,-37.7446427
"402/8 Zillah Street, Stones Corner, Qld 4120",153.0444854,-27.501605
"402/83 Flemington Road, North Melbourne, Vic 3051",144.9531511,-37.7987807
"402/85 Eyre Street, Kingston, ACT 2604",149.1481482,-35.3141108
"402A/2 Mauna Loa Street, Larrakeyah, NT 0820",130.8342193,-12.4573578
"402A/33 Inkerman Street, St Kilda, Vic 3182",144.9829538,-37.8643532
"402B/101 Parkview Road, Alphington, Vic 3078",145.0291418,-37.7817865
"403 Albany Highway, Orana, WA 6330",117.8608363,-34.9989436
"403 Dundowran Road, Walligan, Qld 4655",152.7688274,-25.319953
"403 Karrinyup Road, Innaloo, WA 6018",115.7876812,-31.8827206
"403 Settlement Road, Cowes, Vic 3922",145.2210443,-38.4563181
"403/1-5 Euston Walk, Mawson Lakes, SA 5095",138.6147559,-34.807103
"403/1 Meriton Street, Gladesville, NSW 2111",151.1266889,-33.8335842
"403/1 Mill Road, Liverpool, NSW 2170",150.922053,-33.9292879
"403/104 North Terrace, Adelaide, SA 5000",138.595165,-34.922132
"403/11-17 Cohen Place, Melbourne, Vic 3000",144.968905,-37.811045
"403/11 Hassall Street, Parramatta, NSW 2150",151.0082722,-33.8181352
"403/12 Trenerry Crescent, Abbotsford, Vic 3067",145.0018546,-37.7996833
"403/124-132 Best Road, Seven Hills, NSW 2147",150.9368443,-33.7771149
"403/132 Epsom Road, Zetland, NSW 2017",151.2117782,-33.9119335
"403/135 A'BECKETT STREET, Melbourne, Vic 3000",144.9596466,-37.8097879
"403/16 Paterson Street, Launceston, Tas 7250",147.1388191,-41.435651
"403/19 Pentridge Boulevard, Coburg, Vic 3058",144.9691859,-37.7376068
"403/19 The Circus, Burswood, WA 6100",115.8965392,-31.9571036
"403/21 Malata Crescent, Success, WA 6164",115.8587813,-32.1336849
"403/26 Hurtle Square, Adelaide, SA 5000",138.6072372,-34.9319749
"403/360 St Kilda Road, Melbourne, Vic 3004",144.9707236,-37.8315104
"403/4-6 Boorima Place, Cronulla, NSW 2230",151.1569815,-34.0573799
"403/478  Wattle Street, Ultimo, NSW 2007",151.1973966,-33.8815013
"403/569 Esplanade, Urangan, Qld 4655",152.9009882,-25.2825375
"403/70 Charlotte Street, Campsie, NSW 2194",151.1016641,-33.9231052
"403/80 Ebley Street, Bondi Junction, NSW 2022",151.2490485,-33.8934425
"403/843 New Canterbury Rd, Dulwich Hill, NSW 2203",151.1296974,-33.9045246
"403A/2 Mauna Loa Street, Larrakeyah, NT 0820",130.8342193,-12.4573578
"403A/6 Nancarrow Avenue, Ryde, NSW 2112",151.0946761,-33.8198809
"404 Echuca West School Road, Echuca, Vic 3564",144.6861774,-36.1647632
"404 Georges River Road, Croydon Park, NSW 2133",151.0952904,-33.8987854
"404 Mermaid Circuit, Dundee Beach, NT 0840",130.356692,-12.772918
"404 Nash Road, Tamaree, Qld 4570",152.6652317,-26.1341698
"404/1044-1046 Mt Alexander Road, Essendon, Vic 3040",144.9137004,-37.7487476
"404/112 South Terrace, Adelaide, SA 5000",138.5968751,-34.9357847
"404/18 Finlay Place, Carlton, Vic 3053",144.967002,-37.803908
"404/2-10 Greenslopes Street, Cairns North, Qld 4870",145.7538976,-16.9036883
"404/304-310 Lygon Street, Brunswick East, Vic 3057",144.9723114,-37.7692035
"404/330 Lygon Street, Brunswick East, Vic 3057",144.9724313,-37.768539
"404/332 High Street, Northcote, Vic 3070",144.9990179,-37.7703262
"404/4 La Scala Avenue, Maribyrnong, Vic 3032",144.8930223,-37.7803302
"404/42 Shoreline Drive, Rhodes, NSW 2138",151.0861678,-33.8258193
"404/600 Doncaster Road, Doncaster, Vic 3108",145.1240065,-37.7879512
"404/63 Lygon Street, Brunswick East, Vic 3057",144.9706631,-37.777098
"404/7 Mungo Scott Place, Summer Hill, NSW 2130",151.1424588,-33.8945566
"404/70 Stanley Street, Collingwood, Vic 3066",144.9857329,-37.8020642
"404/730A Centre Road, Bentleigh East, Vic 3165",145.059447,-37.921354
"404/85 Nicholson Street, Brunswick East, Vic 3057",144.9786736,-37.774631
"404/88 La Scala Avenue, Maribyrnong, Vic 3032",144.8931943,-37.7829431
"404A/2 Mauna Loa Street, Larrakeyah, NT 0820",130.8342193,-12.4573578
"404D/65 Progress Drive, Nightcliff, NT 0810",130.8495532,-12.3887023
"405 Ripon Street South, Ballarat Central, Vic 3350",143.84005,-37.5691162
"405/108 Munster Terrace, North Melbourne, Vic 3051",144.943377,-37.8006367
"405/112-120 Burgundy Street, Heidelberg, Vic 3084",145.0664151,-37.7560507
"405/1228 Nepean Highway, Cheltenham, Vic 3192",145.057378,-37.965811
"405/14 Gilbert Street, Adelaide, SA 5000",138.5996942,-34.934228
"405/193-195 Springvale Road, Nunawading, Vic 3131",145.175961,-37.8215558
"405/248 Flinders Street, Adelaide, SA 5000",138.6096637,-34.9261817
"405/28-32 Peter Street, Blacktown, NSW 2148",150.913895,-33.7656006
"405/35 Furzer Street, Phillip, ACT 2606",149.084479,-35.3434916
"405/440 Hamilton Road, Chermside, Qld 4032",153.0292451,-27.385929
"405/77 Galada Avenue, Parkville, Vic 3052",144.9391046,-37.7793182
"405C/408 Burwood Highway, Wantirna South, Vic 3152",145.2360923,-37.8695234
"406 Coventry Street, South Melbourne, Vic 3205",144.953225,-37.8335697
"406 Lower Plenty Road, Viewbank, Vic 3084",145.0870936,-37.7313773
"406 Mica Street, Broken Hill, NSW 2880",141.4645364,-31.9515039
"406 Wolvi Mountain Road, Wolvi, Qld 4570",152.8601889,-26.1840753
"406/11 O'Connell Street, North Melbourne, Vic 3051",144.9579863,-37.8055895
"406/130 Esplanade, Darwin City, NT 0800",130.834832,-12.4597118
"406/174-180 Grafton Street, Cairns City, Qld 4870",145.771293,-16.9179176
"406/2 Grose Street, Deakin, ACT 2600",149.1070683,-35.3136552
"406/25 Railway Road, Quakers Hill, NSW 2763",150.8861759,-33.7280385
"406/291 Vincent Street, Leederville, WA 6007",115.8428785,-31.9366513
"406/3 Fifth Street, Bowden, SA 5007",138.5797899,-34.9053576
"406/3 Sundown Road, North Kellyville, NSW 2155",150.9480974,-33.6865807
"406/332 High Street, Northcote, Vic 3070",144.9990179,-37.7703262
"406/501 Little Collins Street, Melbourne, Vic 3000",144.9580977,-37.8169423
"406/65 Stables Circuit, Doncaster, Vic 3108",145.1155242,-37.7867715
"406/89 Victoria Street, West End, Qld 4101",153.002484,-27.4816941
"406/9 Derwent Street, South Hurstville, NSW 2221",151.1047636,-33.976543
"406A Hamilton Road, Lake Coogee, WA 6166",115.776074,-32.124278
"406D & 506D/65 Progress Drive, Nightcliff, NT 0810",NA,NA
"407 Bay Road, Cheltenham, Vic 3192",145.0471627,-37.9566288
"407 Kandanga Amamoor Road, Amamoor, Qld 4570",152.675439,-26.3538091
"407 Melrose Road, Eugenana, Tas 7310",146.3108828,-41.2340125
"407 Pleasant Street South, Ballarat Central, Vic 3350",143.8375468,-37.5694298
"407 Rhodes Street, Koongal, Qld 4701",150.5573563,-23.3702792
"407 Wolvi Mountain Road, Wolvi, Qld 4570",152.8598984,-26.1838179
"407/1 Collingridge Drive, Ryde, NSW 2112",151.1071347,-33.8202763
"407/1 Grand Court, Fairy Meadow, NSW 2519",150.9026019,-34.3907066
"407/121 Power Street, Hawthorn, Vic 3122",145.0266446,-37.8218413
"407/125 Station Road, Indooroopilly, Qld 4068",152.9716238,-27.4992408
"407/17-21 Loftus Street, Wollongong, NSW 2500",150.8858114,-34.4246036
"407/2 Mascoma Street, Ascot Vale, Vic 3032",144.9295842,-37.7768685
"407/296-300 Kingsway, Caringbah, NSW 2229",151.1244494,-34.043613
"407/38 Mahogany Drive, Pelican Waters, Qld 4551",153.0913907,-26.8369851
"407/43 Church Street, Lidcombe, NSW 2141",151.0460893,-33.863541
"407/43 Harbour Town Drive, Biggera Waters, Qld 4216",153.384249,-27.9284354
"407/5 Ward Avenue, Potts Point, NSW 2011",151.2252541,-33.8736669
"407/8  Shale Street, Lidcombe, NSW 2141",151.0597867,-33.8479985
"407B Lobethal Road, Ashton, SA 5137",138.7524788,-34.9406061
"408 Landsborough Street, Ballarat North, Vic 3350",143.8663591,-37.5399556
"408 Tomewin Mountain Road, Currumbin Valley, Qld 4223",153.4061444,-28.2097298
"408 Wheewall Road, Berry Springs, NT 0838",131.0459833,-12.7043985
"408/1 Kyle Street, Arncliffe, NSW 2205",151.1495054,-33.9375452
"408/10 Balfours Way, Adelaide, SA 5000",138.5928911,-34.9268862
"408/147 Great Western Highway, Mays Hill, NSW 2145",150.9899013,-33.8193369
"408/201 High Street, Prahran, Vic 3181",144.9948312,-37.8518503
"408/28 Swindon Road, Hughesdale, Vic 3166",145.0867375,-37.8970508
"408/51 Napoleon Street, Collingwood, Vic 3066",144.9865869,-37.8016359
"408/610 St Kilda Road, Melbourne, Vic 3004",144.9803303,-37.8520422
"408/8 Ebsworth Street, Zetland, NSW 2017",151.2039608,-33.9054297
"408/9 The Arcade, Docklands, Vic 3008",144.9378315,-37.8125588
"409 Werribee Vale Road, Maddingley, Vic 3340",144.3887204,-37.687711
"409/120 Burgundy Street, Heidelberg, Vic 3084",145.066218,-37.756055
"409/251 Hay Street, East Perth, WA 6004",115.8708987,-31.9583649
"409/258 Railway Parade, Kogarah, NSW 2217",151.1284326,-33.9680116
"409/377 Burwood Road, Hawthorn, Vic 3122",145.036636,-37.8226475
"409/42 Bunker Bay Road, Naturaliste, WA 6281",115.033161,-33.5463533
"409/420 Macquarie Street, Liverpool, NSW 2170",150.9192352,-33.9287217
"409/5-9 Blanch Street, Preston, Vic 3072",144.9995295,-37.7453129
"409/5 Beavers Road, Northcote, Vic 3070",144.9984639,-37.7668486
"409/8-12 White Hart Drive, Rouse Hill, NSW 2155",150.9272712,-33.6915586
"409/8 Webb Road, Airport West, Vic 3042",144.890978,-37.7159936
"409W/1 Marina Drive, Benowa, Qld 4217",153.3700444,-28.0039428
"40A Clanwilliam Street, Eastwood, NSW 2122",151.0725417,-33.7973045
"40A Harewood Street, Forrestfield, WA 6058",116.0050676,-31.9930683
"40A Lonsdale Avenue, Berowra Heights, NSW 2082",151.142163,-33.6066673
"40A May Street, Walkervale, Qld 4670",152.3576387,-24.8822254
"40A Porlock Way, Karrinyup, WA 6018",115.77559,-31.87338
"40B Apex Point Road, White Beach, Tas 7184",147.7316151,-43.1089161
"40B Barron River Esplanade, Machans Beach, Qld 4878",145.7456155,-16.8596884
"40B Black Caviar Parade, Port Macquarie, NSW 2444",152.8550475,-31.465235
"40B Davies Road, Claremont, WA 6010",115.78128,-31.97394
"41-43 Raphael Street, Abbotsford, Vic 3067",144.9937259,-37.8057671
"41-43 Telopea Street, Mount Colah, NSW 2079",151.1172459,-33.6707043
"41-45 Merton Street, Jimboomba, Qld 4280",153.0339922,-27.8260971
"41 Albert Street, Taylors Beach, NSW 2316",152.0567363,-32.7380491
"41 Aleri Circuit, Quinns Rocks, WA 6030",115.7031048,-31.664062
"41 Alexandra Street, North Booval, Qld 4304",152.7930898,-27.6079261
"41 Allawah Street, Sorrento, Qld 4217",153.4080746,-28.0120838
"41 Apex Avenue, Belmont, Vic 3216",144.3305973,-38.181351
"41 Archer Dr, Moranbah, Qld 4744",148.0512002,-22.0063081
"41 Archibald Street, Padstow, NSW 2211",151.0232539,-33.9452645
"41 Aruma Avenue, Harkness, Vic 3337",144.5703281,-37.657141
"41 Athelstan Road, Camberwell, Vic 3124",145.06452,-37.8423155
"41 Banambila Street, Aranda, ACT 2614",149.0840645,-35.2550666
"41 Barbados Drive, Seaford Rise, SA 5169",138.4876094,-35.1944968
"41 Barrier Reef Drive, Mermaid Waters, Qld 4218",153.4150777,-28.0535723
"41 Baxter Avenue, Eyre, SA 5121",138.6566555,-34.6941002
"41 Bershire Avenue, Merewether Heights, NSW 2291",151.7309384,-32.9483775
"41 Biron Street, Yarrabilba, Qld 4207",153.1175309,-27.8060573
"41 Booyong Pl, Nobbys Creek, NSW 2484",153.3401972,-28.3054557
"41 Brigadoon Drive, Bundanoon, NSW 2578",150.3132156,-34.6550324
"41 Britannia Street, Umina Beach, NSW 2257",151.3212716,-33.5139883
"41 Burke Street, Coorparoo, Qld 4151",153.0625339,-27.4902873
"41 Cameleer Lane, Strathnairn, ACT 2615",148.9936526,-35.2314431
"41 Campbells Court, Kyneton, Vic 3444",144.4894192,-37.2606059
"41 Canary Drive, Hammond Park, WA 6164",115.837177,-32.1741741
"41 Cassia Street, Barrack Heights, NSW 2528",150.8546891,-34.5663089
"41 Chubb Street, One Mile, Qld 4305",152.7395416,-27.6333617
"41 Clarks Road, Keilor East, Vic 3033",144.8683517,-37.7369646
"41 Cobblestone Ave, Logan Reserve, Qld 4133",153.1130838,-27.7130259
"41 Cowrie Road, Torquay, Vic 3228",144.3225716,-38.3247936
"41 Crown Street, Austral, NSW 2179",150.8158976,-33.9088886
"41 Dalgetty Road, Beaumaris, Vic 3193",145.0368061,-37.9892433
"41 Dalrymple Street, Narrabundah, ACT 2604",149.1387337,-35.3422243
"41 Derek Road, Coodanup, WA 6210",115.748482,-32.5593588
"41 Diamond Parade, Cobblebank, Vic 3338",144.5850591,-37.7111619
"41 Elder Street, Blackburn, Vic 3130",145.1612763,-37.8166247
"41 Elizabeth Street, Wyoming, NSW 2250",151.3603488,-33.4001974
"41 Empress Avenue, Kingsville, Vic 3012",144.8823838,-37.8066788
"41 Enginehouse Drive, Sheidow Park, SA 5158",138.5200319,-35.0825907
"41 Everard Street, Glenroy, Vic 3046",144.9386219,-37.6993344
"41 Flinders Park Drive, Officer, Vic 3809",145.4311759,-38.0680678
"41 Forrester Way, Yeppoon, Qld 4703",150.7245454,-23.1318579
"41 Frankland Street, Clyde North, Vic 3978",145.3264243,-38.1002856
"41 French Street, Pimlico, Qld 4812",146.7895513,-19.2805314
"41 GEORGE STREET, Kenilworth, Qld 4574",152.7238911,-26.5938622
"41 Gilmour Street, Kelso, NSW 2795",149.603089116561,-33.4151270818899
"41 Gingell Street, Castlemaine, Vic 3450",144.2112338,-37.0640336
"41 Glen Stuart Road, Woodforde, SA 5072",138.6848594,-34.9062047
"41 Goldenwood Crescent, Fernvale, Qld 4306",152.6503889,-27.4668912
"41 Grace Street, Melton South, Vic 3338",144.570842,-37.6980701
"41 Granville Street, West Launceston, Tas 7250",147.1322846,-41.4542246
"41 Grenfell Rise, Narre Warren South, Vic 3805",145.292687,-38.0302068
"41 Griffiths Road, Upwey, Vic 3158",145.3238104,-37.9123011
"41 Grist Street, New Norfolk, Tas 7140",147.0756679,-42.7872954
"41 Hampden Way, Strathalbyn, SA 5255",138.8907987,-35.2475694
"41 High Street, Walkervale, Qld 4670",152.3591972,-24.8790453
"41 Hill Street, Belmont, NSW 2280",151.6546042,-33.0247349
"41 Hoddle Way, Altona Meadows, Vic 3028",144.7839296,-37.8890974
"41 Hope Street, Mosman Park, WA 6012",115.7654937,-32.0116248
"41 Horseshoe Crescent, Epping, Vic 3076",145.053752,-37.6406054
"41 Houghton Boulevard, Bayonet Head, WA 6330",117.9303808,-34.9649704
"41 Houston Street, Quarry Hill, Vic 3550",144.2793437,-36.776195
"41 Hurlingham Avenue, Burradoo, NSW 2576",150.3952051,-34.5091342
"41 Ibis Drive, Boambee East, NSW 2452",153.079295,-30.3454769
"41 John Street, Redcliffe, Qld 4020",153.1110133,-27.2348006
"41 Josef Avenue, Bundoora, Vic 3083",145.0564653,-37.6856567
"41 Kamona Street, Clyde, Vic 3978",145.319814,-38.1288948
"41 Kingsview Drive, Umina Beach, NSW 2257",151.3048689,-33.5102178
"41 Kirin Way, Maddington, WA 6109",116.0115333,-32.0457822
"41 Kirkton Drive, Kurunjang, Vic 3337",144.5935178,-37.6658285
"41 Kirra Crescent, Batchelor, NT 0845",131.0308362,-13.0431166
"41 Kosky Street, Sunshine West, Vic 3020",144.8194404,-37.7885717
"41 Lawrence Street, Gympie, Qld 4570",152.665599,-26.1856391
"41 Lees Road Bet Bet Via, Dunolly, Vic 3472",143.7622784,-36.9115992
"41 Leonard Avenue, Glenroy, Vic 3046",144.9304074,-37.7021722
"41 Lietzow Street, Redbank Plains, Qld 4301",152.8525456,-27.6564223
"41 Lockwood Road, Erindale, SA 5066",138.6640529,-34.9318431
"41 Lumsdaine Street, Picton, NSW 2571",150.6098899,-34.1779486
"41 Lyrebird Loop, Seville Grove, WA 6112",115.9934751,-32.1367861
"41 Macintyre Crescent, Pelican Waters, Qld 4551",153.0981964,-26.8420851
"41 Marginson Drive, Landsdale, WA 6065",115.8655311,-31.8163114
"41 Marie Avenue, Glenwood, NSW 2768",150.9323931,-33.7416335
"41 Mcguire Circuit, Moulden, NT 0830",130.969454,-12.5008656
"41 McNicoll Road, Paralowie, SA 5108",138.6222284,-34.7590934
"41 Mechan Road, Eppalock, Vic 3551",144.4359732,-36.8799145
"41 Memsie Street, Box Hill, NSW 2765",150.9018871,-33.6406606
"41 Mitchell Street, Maribyrnong, Vic 3032",144.886811,-37.7835979
"41 Monash Avenue, Nyah West, Vic 3595",143.3498402,-35.1858133
"41 Munthari Drive, Berrinba, Qld 4117",153.0820746,-27.6636023
"41 Namatjira Way, Kenwick, WA 6107",115.9864085,-32.0336781
"41 Neeworra Avenue, Narara, NSW 2250",151.3451497,-33.3843032
"41 Nerissa Street, Ferntree Gully, Vic 3156",145.2737937,-37.8747546
"41 O'Donnell Drive, Littlehampton, SA 5250",138.8671386,-35.0399722
"41 Odegaard Drive, Rosebery, NT 0832",130.9950988,-12.5063845
"41 Old Spring Bay Road, Swansea, Tas 7190",148.0749974,-42.1403483
"41 Olivia Drive, Mildura, Vic 3500",142.1132884,-34.2029526
"41 Palmers Road, Williams Landing, Vic 3027",144.7481937,-37.8567779
"41 Parklands Crescent, Reynella, SA 5161",138.5299578,-35.0904288
"41 Payne Street, Hillcrest, Tas 7320",145.8913787,-41.0649241
"41 Pearces Road, Mandurang, Vic 3551",144.3002489,-36.8378607
"41 Pental Road, Caulfield North, Vic 3161",145.0219733,-37.8666264
"41 Pope Road, Blackburn, Vic 3130",145.154075,-37.8159144
"41 Rowland Tce, Coalfalls, Qld 4305",152.7437045,-27.6072389
"41 Sage Parade, Griffin, Qld 4503",153.0288138,-27.259351
"41 Settlers Circuit, Forest Lake, Qld 4078",152.9690719,-27.617817
"41 Soudan Street, Coburg, Vic 3058",144.9523431,-37.7392147
"41 Stinton Street, Mandurah, WA 6210",115.7383775,-32.5259087
"41 Stonefly Circuit, Weir Views, Vic 3338",144.5706307,-37.72551
"41 Sturt Street, Bungalow, Qld 4870",145.753021,-16.9377607
"41 Swagman Road, Gilston, Qld 4211",153.3134938,-28.0259168
"41 Tabrett, West Kempsey, NSW 2440",152.8266041,-31.0659762
"41 Talawong Drive, Taree, NSW 2430",152.4654124,-31.8893132
"41 Toodyay Street, Toodyay, WA 6566",116.454412,-31.5443447
"41 Trevallyn Road, Trevallyn, Tas 7250",147.1213834,-41.4345779
"41 Twenty Fifth Avenue, Sawtell, NSW 2452",153.1011702,-30.35575
"41 Uplands Drive, Parkwood, Qld 4214",153.357608,-27.9565038
"41 Verbania Loop, Beeliar, WA 6164",115.8076484,-32.1305526
"41 Wakefield Street, Albion, Qld 4010",153.0383749,-27.4278279
"41 Waterside Way, Eli Waters, Qld 4655",152.8053563,-25.2750584
"41 Wattle Crescent, Tea Tree Gully, SA 5091",138.733791,-34.8196098
"41 Welland Avenue, Welland, SA 5007",138.5594919,-34.90178
"41 West Barrack Street, Deloraine, Tas 7304",146.6543813,-41.5202587
"41 Wildwood Mews, Carramar, WA 6031",115.7935282,-31.6903441
"41 Wimbledon Avenue, Mount Eliza, Vic 3930",145.0849394,-38.1812869
"41 Winnaleah Road, Winnaleah, Tas 7265",147.8261888,-41.0972718
"41 Yeovil Circuit, Craigmore, SA 5114",138.714133474388,-34.6930056655055
"41/1-9 Kanoona Avenue, Homebush, NSW 2140",151.0779101,-33.8607594
"41/111 Barbaralla Drive, Springwood, Qld 4127",153.1340385,-27.6289469
"41/120 Driftway Drive, Pemulwuy, NSW 2145",150.9316361,-33.8176338
"41/136 Thynne Street, Bruce, ACT 2617",149.0997362,-35.2422266
"41/14-20 Market Street, Rockdale, NSW 2216",151.139898,-33.9522986
"41/165 Derby Road, Shenton Park, WA 6008",115.8145349,-31.9632064
"41/177 Angas Street, Adelaide, SA 5000",138.6071513,-34.9301273
"41/2-6 Warrangi Street, Turramurra, NSW 2074",151.1345041,-33.7370924
"41/20 Howlett Street, Kensington, Vic 3031",144.9226836,-37.7897752
"41/20 Molly Morgan Drive, East Maitland, NSW 2323",151.5954405,-32.7638528
"41/3 Fetherstone st, Bankstown, NSW 2200",151.0346644,-33.9167119
"41/4-16 Kingsway, Dee Why, NSW 2099",151.2875795,-33.7508004
"41/473 Princes Highway, Noble Park, Vic 3174",145.1810186,-37.9556037
"41/6 Archibald Avenue, Waterloo, NSW 2017",151.2106526,-33.90138
"41/69 Milligan Street, Perth, WA 6000",115.8522226,-31.9498149
"410 Arlberg, Mount Hotham, Vic 3741",147.145203,-36.984592
"410 Landsborough Street, Ballarat North, Vic 3350",143.8661045,-37.5399021
"410 MacArthur Street, Soldiers Hill, Vic 3350",143.8576379,-37.550659
"410/1 Missenden Road, Camperdown, NSW 2050",151.1786323,-33.8866384
"410/11 Spurway Drive, Norwest, NSW 2153",150.9633889,-33.7289554
"410/1483 Gold Coast Highway, Palm Beach, Qld 4221",153.4625864,-28.1014605
"410/22 Doris Street, North Sydney, NSW 2060",151.2129993,-33.8393911
"410/27 Hill Road, Wentworth Point, NSW 2127",151.0717032,-33.8273619
"410/50 Hudson Road, Albion, Qld 4010",153.0409067,-27.4302345
"410/55 Dooring Street, Dickson, ACT 2602",149.1335527,-35.2582068
"4104/146 Sooning St (Bright Point), Nelly Bay, Qld 4819",146.8564782,-19.1590079
"4104/5 Harbour Side Court, Biggera Waters, Qld 4216",153.3914908,-27.9321487
"411/13 Point Park Crescent, Docklands, Vic 3008",144.9413496,-37.8236968
"411/179 Boundary Road, North Melbourne, Vic 3051",144.9392885,-37.7889129
"411/19 Holdfast Promenade, Glenelg, SA 5045",138.5110918,-34.9782717
"411/2 Waterways Street, Wentworth Point, NSW 2127",151.0776895,-33.8254769
